Product,Frequency,Value
BISCUIT TIN 50'S CHRISTMAS,0.01520617126366613,0.04988400128104815
BISCUIT TIN VINTAGE CHRISTMAS,0.014484710583273212,0.04433863081435061
BISCUIT TIN VINTAGE GREEN,0.006049170320217548,0.014156573523714747
BISCUIT TIN VINTAGE LEAF,0.00016649092624451968,5.797087264229587e-05
BISCUIT TIN VINTAGE RED,0.007492091681003385,0.01569240398539095
BISCUITS SMALL BOWL LIGHT BLUE,0.009434485820522781,0.026761927601559064
BLACK 3 BEAD DROP EARRINGS,0.00044397580331871915,0.005364600399787791
BLACK AND WHITE CAT BOWL,0.002441866918252955,0.0068633535467025955
BLACK AND WHITE DOG BOWL,0.0027193517953271545,0.005456660184274752
BLACK BAROQUE CARRIAGE CLOCK,0.0018868971641045563,0.015193323635004306
BLACK BAROQUE WALL CLOCK ,0.001942394139519396,0.009491931522867557
BLACK BIRD GARDEN DESIGN MUG,0.0008879516066374383,0.0010550754221196627
BLACK CANDELABRA T-LIGHT HOLDER,0.0044952550086020315,0.01761067135198487
BLACK CHAMPAGNE GLASS,0.001942394139519396,0.0018538059057472834
BLACK CHERRY LIGHTS,5.5496975414839894e-05,1.3768082252545269e-05
BLACK CHRISTMAS FLOCK DROPLET ,5.5496975414839894e-05,4.641658632895754e-05
BLACK CHRISTMAS TREE 120CM,0.0012209334591264775,0.004541165814928662
BLACK CHRISTMAS TREE 60CM,0.0011654364837116377,0.003213840028537519
BLACK CHUNKY BEAD BRACELET W STRAP,0.0009434485820522782,0.006374870276266988
BLACK CRYSTAL DROP EARRINGS,0.00038847882790387923,0.0018860422316007797
BLACK DIAMANTE EXPANDABLE RING,0.000499472778733559,0.0033244445090377457
BLACK DIAMOND CLUSTER EARRINGS,0.00016649092624451968,0.001504464917718916
BLACK DIAMOND CLUSTER NECKLACE,0.00016649092624451968,0.0015359422594791406
BLACK DINER WALL CLOCK,0.0022753759920084355,0.006140267739033734
BLACK DROP CRYSTAL NECKLACE,0.00016649092624451968,0.000107465499571412
BLACK DROP EARRINGS W LONG BEADS,0.0005549697541483989,0.005763145717179673
BLACK EAR MUFF HEADPHONES,0.0014984183362006772,0.006422458024912133
BLACK ENAMEL FLOWER RING,0.001054442532881958,0.007973928988139015
BLACK ENCHANTED FOREST PLACEMAT,0.003940285254453633,0.009834071580060635
BLACK FEATHER CHRISTMAS DECORATION,0.00038847882790387923,0.0002935828033193028
BLACK FINE BEAD NECKLACE W TASSEL,0.00033298185248903936,0.0009435324605581197
BLACK FLOWER CANDLE PLATE,0.00011099395082967979,4.2661554077720144e-05
BLACK GEMSTONE BRACELET,0.00022198790165935958,0.0003202026468825895
BLACK GEMSTONE NECKLACE 45CM,0.00027748487707419944,0.0003401057582219159
BLACK GLASS BRACELET W HEART CHARMS,0.0014984183362006772,0.010904803126615228
BLACK GLASS/SHELL/PEARL NECKLACE,5.5496975414839894e-05,0.0001772643360030142
BLACK GRAND BAROQUE PHOTO FRAME,0.00038847882790387923,0.0010309696441149648
BLACK HEART CARD HOLDER,0.010322437427160219,0.028002304835028594
BLACK KITCHEN SCALES,0.008713025140129864,0.0143899827385123
BLACK LOVE BIRD CANDLE,0.0033298185248903933,0.0161043394441971
BLACK LOVE BIRD T-LIGHT HOLDER,0.001553915311615517,0.007440747648642572
BLACK MEDIUM GLASS CAKE STAND,0.00044397580331871915,0.00024469093164090173
BLACK MINI TAPE MEASURE ,0.006160164271047228,0.027499893929479956
BLACK ORANGE SQUEEZER,0.001054442532881958,0.00132336134101052
BLACK PHOTO ALBUM ,0.00016649092624451968,0.00023022258961179047
BLACK PIRATE TREASURE CHEST,0.007880570508907265,0.03192386152034772
BLACK RECORD COVER FRAME,0.01981242022309784,0.05409568822306668
BLACK SIL'T SQU CANDLE PLATE ,5.5496975414839894e-05,3.750600227335082e-05
BLACK SILOUETTE CANDLE PLATE,0.0009434485820522782,0.0007379463838133294
BLACK SMALL GLASS CAKE STAND,0.0006659637049780787,0.000599756986545086
BLACK SQUARE TABLE CLOCK,0.001553915311615517,0.009031614872337142
BLACK STITCHED WALL CLOCK,0.0022753759920084355,0.00624890550892731
BLACK SWEETHEART BRACELET,0.002608357844497475,0.01075876350701001
BLACK TEA TOWEL CLASSIC DESIGN,0.006937121926854986,0.01952067421280755
"BLACK TEA,COFFEE,SUGAR JARS",0.002441866918252955,0.0024618086727626284
BLACK VINT ART DEC CRYSTAL BRACELET,0.00011099395082967979,3.490440424269121e-05
BLACK VINT ART DEC CRYSTAL NECKLACE,0.00033298185248903936,0.0005958313213736094
BLACK VINTAGE  CRYSTAL EARRINGS,0.00038847882790387923,0.00023277765139147574
BLACK VINTAGE EARRINGS,0.0017204062378600366,0.012161027061547485
BLACK WINE GLASS,0.001054442532881958,0.0009230044338485666
BLACK+WHITE NECKLACE W TASSEL,0.000499472778733559,0.0016584832883542813
BLACK/BLUE POLKADOT UMBRELLA,0.013541262001220933,0.026966430048459736
BLACK/WHITE GLASS/SILVER BRACELET,0.00038847882790387923,0.0014974135676903307
BLACKCHRISTMAS TREE 30CM,5.5496975414839894e-05,1.0936018978965218e-05
BLING KEY RING STAND,0.00016649092624451968,6.464439263320848e-05
BLOND DOLL DOORSTOP,0.0006659637049780787,0.0004523035513150261
BLOSSOM  IMAGES NOTEBOOK SET,0.001609412287030357,0.005524586490607626
BLOSSOM IMAGES GIFT WRAP SET,0.006770631000610467,0.019443966959118215
BLOSSOM IMAGES SCRAP BOOK SET,5.5496975414839894e-05,2.438277949859256e-05
BLUE  DIAMANTE PEN IN GIFT BOX,0.0029968366724013543,0.014096286918583487
BLUE  TILE HOOK,0.0013874243853709972,0.005764397763932078
BLUE  VOILE LAMPSHADE,0.00044397580331871915,0.0005253089570399541
BLUE & WHITE BREAKFAST TRAY,0.001942394139519396,0.006096669919906649
BLUE 3 PIECE POLKADOT CUTLERY SET,0.00505022476275043,0.009634873157765057
BLUE BIRDHOUSE DECORATION,0.0029968366724013543,0.008599500297903141
BLUE BLOSSOM HAIR CLIP,0.0005549697541483989,0.004510734430809382
BLUE BREAKFAST CUP AND SAUCER ,0.00016649092624451968,0.00011989178658753107
BLUE BUNNY EASTER EGG BASKET,0.00011099395082967979,8.897287983899767e-05
BLUE CALCULATOR RULER,0.006271158221876908,0.024630189476897532
BLUE CAT BISCUIT BARREL PINK HEART,0.0009434485820522782,0.003555705300248654
BLUE CHARLIE+LOLA PERSONAL DOORSIGN,0.005882679393973029,0.010664892132752974
BLUE CHECK BAG W HANDLE 34X20CM,0.00027748487707419944,0.00018210632211629468
BLUE CHENILLE SHAGGY CUSHION COVER ,0.0006659637049780787,0.000596035194473116
BLUE CIRCLES DESIGN MONKEY DOLL,0.001553915311615517,0.0020999150850369262
BLUE CIRCLES DESIGN TEDDY,0.0013319274099561575,0.002807530913274754
BLUE CLIMBING HYDRANGA ART FLOWER,0.00011099395082967979,0.00018434006216306204
BLUE COAT RACK PARIS FASHION,0.0071036128530995064,0.013900446862399891
BLUE CRUSOE CHECK LAMPSHADE,0.00016649092624451968,0.00024516515819844955
BLUE CRYSTAL BOOT PHONE CHARM,5.5496975414839894e-05,0.0004220139919606216
BLUE CUSHION COVER WITH FLOWER,0.001553915311615517,0.004963216481887074
BLUE DAISY MOBILE,0.0006104667295632388,0.000939996813490047
BLUE DELPHINIUM ARTIFICIAL FLOWER,0.00027748487707419944,0.0002438388750456814
BLUE DINER WALL CLOCK,0.017870026083578443,0.03069926229197044
BLUE DISCO HANDBAG,0.0006104667295632388,0.001972353681086437
BLUE DRAGONFLY HELICOPTER,0.002441866918252955,0.008162134883150872
BLUE DRAWER KNOB ACRYLIC EDWARDIAN,0.01021144347633054,0.03325664423616859
BLUE DROP EARRINGS W BEAD CLUSTER,5.5496975414839894e-05,0.00016845901251508753
BLUE EASTER EGG HUNT START POST,0.00033298185248903936,0.0005545315066398759
BLUE EGG  SPOON,0.0051612187135801095,0.01563684956298079
BLUE FELT EASTER EGG BASKET,0.0037737943282091127,0.003461224522705053
BLUE FELT HANGING HEART W FLOWER,0.00011099395082967979,0.0011416738451529944
BLUE FELT HANGING HEART WITH FLOWER,0.0016649092624451967,0.007704879653130983
BLUE FLOCK CUSHION COVER ,0.00011099395082967979,2.9682372079787152e-05
BLUE FLOCK GLASS CANDLEHOLDER,0.000499472778733559,0.0002970652661005478
BLUE FLOWER DES PURSE,0.00027748487707419944,0.0005576538674790577
BLUE FLY SWAT,0.0035518064265497532,0.016221117733993262
BLUE GEISHA GIRL ,0.0012209334591264775,0.005310335807133808
BLUE GIANT GARDEN THERMOMETER,0.009656473722182141,0.014061392486394576
BLUE GINGHAM ROSE CUSHION COVER,5.5496975414839894e-05,3.399805535466755e-05
BLUE GLASS CHUNKY CHARM BRACELET,0.00033298185248903936,9.691839068987502e-05
BLUE GLASS GEMS IN BAG,0.003163327598645874,0.013881052325803356
BLUE GREEN EMBROIDERY COSMETIC BAG,0.0012209334591264775,0.009871244072535335
BLUE HANGING GINGHAM EASTER HEN,0.00027748487707419944,0.00038872838444825136
BLUE HAPPY BIRTHDAY BUNTING,0.018702480714801042,0.03045949977090891
BLUE HARMONICA IN BOX ,0.028469948387812864,0.07334501952849674
BLUE HEART COMPACT MIRROR,0.0008879516066374383,0.0017769712313707537
BLUE HOLE PUNCH,0.00038847882790387923,0.00037668768351163386
BLUE JUICY FRUIT PHOTO FRAME,0.0021643820411787556,0.0064140759597068765
BLUE KNITTED EGG COSY,0.0012209334591264775,0.0020321161993912444
BLUE KNITTED HEN ,0.002663854819912315,0.006806792057661238
BLUE LEAVES AND BEADS PHONE CHARM,0.00011099395082967979,0.0008355096339809914
BLUE MONTE CARLO HANDBAG,5.5496975414839894e-05,5.0160538520439146e-05
BLUE MURANO TWIST BRACELET,0.0007769576558077585,0.0061607614175580435
BLUE MURANO TWIST NECKLACE,0.0006104667295632388,0.002561170216628655
BLUE NETTING STORAGE HANGER,0.00033298185248903936,0.00015260012298662457
BLUE NEW BAROQUE CANDLESTICK CANDLE,0.0017204062378600366,0.003539638105596782
BLUE NEW BAROQUE FLOCK CANDLESTICK,5.5496975414839894e-05,3.5063957103174594e-05
BLUE ORGANDY ROUND LAMPSHADE W BEA,0.00022198790165935958,0.00011000283325548801
BLUE OWL SOFT TOY,0.00499472778733559,0.0073593126442560355
BLUE PADDED SOFT MOBILE,5.5496975414839894e-05,2.1490883902331244e-05
BLUE PAINTED KASHMIRI CHAIR,5.5496975414839894e-05,1.924606379580809e-05
BLUE PAISLEY JOURNAL ,0.003995782229868472,0.011384250608319992
BLUE PAISLEY NOTEBOOK,0.0012764304345413175,0.0014182066525200872
BLUE PAISLEY POCKET BOOK,0.003163327598645874,0.00793858138150609
BLUE PAISLEY SKETCHBOOK,0.003163327598645874,0.007203331884237322
BLUE PAISLEY TISSUE BOX,0.0047172429102613905,0.004814732490299128
BLUE PAPER PARASOL ,0.003163327598645874,0.0056891641581902595
BLUE PARTY BAGS ,0.005716188467728509,0.007134320840054357
BLUE PATCH PURSE PINK HEART,0.0022753759920084355,0.00974535132558407
BLUE POLKADOT BEAKER ,0.004273267106942672,0.005701879634766006
BLUE POLKADOT BOWL,0.01526166823908097,0.04580531272830228
BLUE POLKADOT COFFEE MUG,0.0036628003773794327,0.004262553280345406
BLUE POLKADOT CUP,0.014817692435762251,0.05013215140734481
BLUE POLKADOT EGG CUP ,0.0034408124757200733,0.006679678288124883
BLUE POLKADOT GARDEN PARASOL,0.004439758033187191,0.009529197087844206
BLUE POLKADOT KIDS BAG,0.0038292913036239527,0.02295855637362508
BLUE POLKADOT LUGGAGE TAG ,0.003995782229868472,0.020372351869984193
BLUE POLKADOT PASSPORT COVER,0.00510572173816527,0.02156153701137001
BLUE POLKADOT PLATE ,0.008713025140129864,0.023447441850229823
BLUE POLKADOT PUDDING BOWL,0.00038847882790387923,0.00025752385685005825
BLUE POLKADOT PURSE ,0.0018314001886897164,0.010124975224930987
BLUE POLKADOT WASHING UP GLOVES,0.007603085631833065,0.016127777094598533
BLUE POLKADOT WRAP,0.01026694045174538,0.013187052782999418
BLUE POT PLANT CANDLE ,0.0036073034019645928,0.016383028431192676
BLUE PUDDING SPOON,0.004273267106942672,0.0115253906255012
BLUE REFECTORY CLOCK ,0.0038292913036239527,0.0091383069837376
BLUE RETRO KITCHEN WALL CLOCK,0.0007769576558077585,0.0015511928537270108
BLUE ROSE FABRIC MIRROR,0.004550751984016871,0.025979967896377812
BLUE ROSE PATCH PURSE PINK BUTTERFL,0.00044397580331871915,0.00030251000746454323
BLUE ROUND COMPACT MIRROR,0.0009434485820522782,0.0023054103052917185
BLUE SAVANNAH PICNIC HAMPER FOR 2,0.006715134025195627,0.023467536646602928
BLUE SCANDINAVIAN PAISLEY WRAP,0.001609412287030357,0.002012933291936044
BLUE SCOTTIE DOG W FLOWER PATTERN,0.002441866918252955,0.010133404934393192
BLUE SHARK HELICOPTER,0.00011099395082967979,0.00011562485557557611
BLUE SPOT CERAMIC DRAWER KNOB,0.019090959542704924,0.05052600321142414
BLUE SQUARE COMPACT MIRROR,0.00044397580331871915,0.0002793848147482329
BLUE STONES ON WIRE FOR CANDLE,0.0008879516066374383,0.0005513448814541106
BLUE STRIPE CERAMIC DRAWER KNOB,0.021366335534713357,0.045605684399688186
BLUE STRIPES SHOULDER BAG,0.00016649092624451968,7.706846363737635e-05
BLUE SWEETHEART BRACELET,0.0014429213607858372,0.008286585006321933
BLUE TABLE RUN FLOWER,0.0005549697541483989,0.0004750010537247629
BLUE TEA TOWEL CLASSIC DESIGN,0.002552860869082635,0.0019081979190884583
BLUE TEATIME PRINT BOWL ,0.00011099395082967979,0.00021968877680196043
BLUE TILED TRAY,0.00022198790165935958,8.785490180963842e-05
BLUE TRAVEL FIRST AID KIT,0.0006659637049780787,0.001346167428005864
BLUE TV TRAY TABLE ,0.0021643820411787556,0.010640503813224504
BLUE VICTORIAN FABRIC OVAL BOX,0.005494200566069149,0.032769982527556835
BLUE VINTAGE SPOT BEAKER,0.01010044952550086,0.03543157797378806
BLUE WHITE PLASTIC RINGS LAMPSHADE,0.00027748487707419944,0.0002277672483699073
BLUE WIRE SPIRAL CANDLE HOLDER,0.00033298185248903936,0.0008700727723832042
BLUE/CREAM STRIPE CUSHION COVER ,0.005383206615239469,0.004722986271503256
BLUE/GREEN SHELL NECKLACE W PENDANT,0.00011099395082967979,0.0006223658484767764
BLUE/NAT SHELL NECKLACE W PENDANT,5.5496975414839894e-05,3.5111601360124494e-05
BLUE/YELLOW CERAMIC CANDLE HOLDER,5.5496975414839894e-05,5.216935335416396e-05
BLUE/YELLOW FLOWER DESIGN BIG MUG,0.0006659637049780787,0.00030680020660198533
BOHEMIAN COLLAGE STATIONERY SET,0.011543370886286698,0.049798673740868805
BOOM BOX SPEAKER BOYS,0.00521671568899495,0.02598635111880312
BOOM BOX SPEAKER GIRLS,0.0048282368610910705,0.028667447470204548
BOOZE & WOMEN GREETING CARD ,0.0029413396969865144,0.011273566351389522
BOTANICAL GARDENS WALL CLOCK ,0.004217770131527832,0.006636151381380235
BOTANICAL LAVENDER BIRTHDAY CARD,0.0043842610577723515,0.020151874192927622
BOTANICAL LAVENDER GIFT WRAP ,0.000998945557467118,0.0005477748862007948
BOTANICAL LILY GIFT WRAP,0.00033298185248903936,0.0003641129236947872
BOTANICAL LILY GREETING CARD,0.0029413396969865144,0.011866591093626987
BOTANICAL ROSE GIFT WRAP,0.0014429213607858372,0.001267662988624137
BOTANICAL ROSE GREETING CARD,0.0012209334591264775,0.0015198373926240997
BOTTLE BAG RETROSPOT ,0.01065541927964926,0.04391129506968928
BOUDOIR SQUARE TISSUE BOX,0.009046006992618903,0.020076313725423005
BOX OF 24 COCKTAIL PARASOLS,0.03052333647816194,0.1057156988625744
BOX OF 6 ASSORTED COLOUR TEASPOONS,0.011154892058382819,0.043172420176868426
BOX OF 6 CHRISTMAS CAKE DECORATIONS,0.0107109162550641,0.04097131090608186
BOX OF 6 MINI 50'S CRACKERS,0.0200344081247572,0.05114882666636883
BOX OF 6 MINI VINTAGE CRACKERS,0.01925745046894944,0.05027709077701628
BOX OF 9 PEBBLE CANDLES,0.005605194516898829,0.008872312421204238
BOX OF VINTAGE ALPHABET BLOCKS,0.013152783173317055,0.030014368342273803
BOX OF VINTAGE JIGSAW BLOCKS ,0.011321382984627338,0.02334329039653137
BOX/12 CHICK & EGG IN BASKET,0.0022198790165935955,0.0018089050715929178
BOXED GLASS ASHTRAY,0.00022198790165935958,0.001534526227842351
BOYS ALPHABET IRON ON PATCHES,0.005383206615239469,0.028375184302002164
BOYS PARTY BAG,0.0006104667295632388,0.0027707561949452857
BOYS VINTAGE TIN SEASIDE BUCKET,0.012653310394583495,0.042455086028218784
BREAD BIN DINER STYLE IVORY,0.01659359564903713,0.02957087676248256
BREAD BIN DINER STYLE MINT,0.005494200566069149,0.009115360179983356
BREAD BIN DINER STYLE PINK,0.005383206615239469,0.008846990052638355
BREAD BIN DINER STYLE RED ,0.011876352738775737,0.026470207356284713
"BREAD BIN, DINER STYLE, IVORY",5.5496975414839894e-05,1.8525859911681703e-05
"BREAD BIN, DINER STYLE, MINT",5.5496975414839894e-05,1.8525859911681703e-05
BRIGHT BLUES RIBBONS ,0.005272212664409789,0.005564979956453335
BROCADE RING PURSE ,0.012930795271657695,0.03042471503131158
BROCANTE COAT RACK,0.0028858427215716744,0.007996134535895594
BROCANTE SHELF WITH HOOKS,0.0038292913036239527,0.00709982861403458
BROWN  PIRATE TREASURE CHEST ,0.008102558410566623,0.04673290209087779
BROWN CHECK CAT DOORSTOP ,0.007436594705588545,0.01951459347601357
BROWN KUKUI COCONUT SEED NECKLACE,0.00038847882790387923,0.002093308045404548
BROWN VINTAGE VICTORIAN EARRINGS,0.00011099395082967979,0.0005009494456668487
BUBBLEGUM RING ASSORTED,0.012597813419168656,0.027905189219275064
BUFFALO BILL TREASURE BOOK BOX,0.008935013041789222,0.026948429383380483
BUFFALO BILL WALL ART ,0.0008324546312225983,0.0014998412087828246
BULL DOG BOTTLE OPENER,0.013763249902880293,0.041930417498632716
BULL DOG BOTTLE TOP WALL CLOCK,0.004328764082357511,0.009284942710557681
BUNDLE OF 3 ALPHABET EXERCISE BOOKS,0.016371607747377767,0.03774282414655316
BUNDLE OF 3 RETRO EXERCISE BOOKS,0.00027748487707419944,0.00020677939918048894
BUNDLE OF 3 RETRO NOTE BOOKS,0.013818746878295133,0.0293057940888671
BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,0.00976746767301182,0.013652314464198841
BUNNY DECORATION MAGIC GARDEN,0.006215661246462068,0.018954230533924227
BUNNY EGG BOX,0.0013874243853709972,0.001212493155088105
BUNNY EGG GARLAND,0.004273267106942672,0.010425203848091813
BUNNY WOODEN PAINTED WITH BIRD ,0.007658582607247905,0.016709659728745576
BUNNY WOODEN PAINTED WITH FLOWER ,0.005272212664409789,0.012538346308465202
"BUNTING , SPOTTY ",0.00038847882790387923,0.00047901979139818816
BUTTERFLIES STICKERS,0.005549697541483989,0.031289642223944196
BUTTERFLY CROCHET FOOD COVER,0.0036073034019645928,0.007987920887598626
BUTTERFLY CUSHION COVER,0.00011099395082967979,7.155059387899269e-05
BUTTERFLY HAIR BAND,0.0011099395082967978,0.008378303524968416
BUTTON BOX ,0.013374771074976415,0.059541395768272824
BUTTONS AND STRIPES NOTEBOOK ,0.00038847882790387923,0.00029762148510028847
Bank Charges,0.0006104667295632388,1.8282209397651872e-05
CABIN BAG VINTAGE PAISLEY,0.0014984183362006772,0.008090593153319685
CABIN BAG VINTAGE RETROSPOT,0.002552860869082635,0.009691463454961781
CACTI T-LIGHT CANDLES,0.007658582607247905,0.011767710424354363
CAKE PLATE LOVEBIRD PINK,0.0034963094511349132,0.014423692712313318
CAKE PLATE LOVEBIRD WHITE,0.011376879960042177,0.029792742771026535
CAKE SHOP  STICKER SHEET,0.00044397580331871915,0.0003389224078399975
CAKE STAND 3 TIER MAGIC GARDEN,0.0034408124757200733,0.0023746950269506527
CAKE STAND LACE WHITE,5.5496975414839894e-05,6.503995076649021e-06
CAKE STAND LOVEBIRD 2 TIER PINK,0.0017204062378600366,0.005451044809990518
CAKE STAND LOVEBIRD 2 TIER WHITE,0.004162273156112992,0.007157484812979813
CAKE STAND VICTORIAN FILIGREE LARGE,0.0018314001886897164,0.014516631145538913
CAKE STAND VICTORIAN FILIGREE MED,0.0071036128530995064,0.03102181501952723
CAKE STAND VICTORIAN FILIGREE SMALL,0.006326655197291748,0.025745865069839537
CAKE STAND WHITE TWO TIER LACE,0.0037737943282091127,0.007949375575720181
CAKES AND BOWS GIFT  TAPE,0.0044952550086020315,0.02032618015297584
CAKES AND RABBITS DESIGN FLANNEL ,0.002608357844497475,0.01548341400348858
"CAKESTAND, 3 TIER, LOVEHEART",5.5496975414839894e-05,3.392714297223049e-05
CALENDAR FAMILY FAVOURITES,0.003163327598645874,0.022513103623257057
CALENDAR IN SEASON DESIGN,0.005827182418558188,0.03221257131338642
CALENDAR PAPER CUT DESIGN,0.013596758976635773,0.031137239326021224
CAMOUFLAGE DESIGN TEDDY,0.001997891114934236,0.0016635413356328
CAMOUFLAGE DOG COLLAR,5.5496975414839894e-05,0.00013974060563405412
CAMOUFLAGE EAR MUFF HEADPHONES,0.0014429213607858372,0.00833951112775742
CAMOUFLAGE LED TORCH,0.008713025140129864,0.031532092767502476
CAMPHOR WOOD PORTOBELLO MUSHROOM,0.0027193517953271545,0.01171641307170298
CANDLE HOLDER SILVER MADELINE,0.000998945557467118,0.0024322537213700324
CANDLE PLATE LACE WHITE,0.0029413396969865144,0.012728728327213093
CANDLEHOLDER PINK HANGING HEART,0.020644874854320438,0.0326837652585791
CANDY HEART HANGING DECORATION,0.003218824574060714,0.009627298828916001
CANDY SHOP  STICKER SHEET,0.0016649092624451967,0.007951381066535979
CANDY SPOT BUNNY,0.00027748487707419944,0.00036934271189952033
CANDY SPOT CUSHION COVER,0.006826127976025307,0.02922864706760606
CANDY SPOT EGG WARMER HARE,0.004661745934846551,0.017179947325050224
CANDY SPOT EGG WARMER RABBIT,0.004772739885676231,0.022124220117972226
CANDY SPOT HAND BAG,0.002552860869082635,0.01233593356083447
CANDY SPOT HEART DECORATION,0.0027748487707419944,0.010950058522681778
CANDY SPOT TEA COSY,0.00011099395082967979,0.00024404828817506586
CANNABIS LEAF BEAD CURTAIN,0.00011099395082967979,0.00014088074378292497
CANNISTER VINTAGE LEAF DESIGN,0.00011099395082967979,4.9674123897159946e-05
CAPIZ CHANDELIER,5.5496975414839894e-05,4.14948237854354e-06
CARAVAN SQUARE TISSUE BOX,0.007880570508907265,0.018948042320550612
